iso3,country_name,year,control_of_corruption,education_expenditure_pct_gdp,exports_pct_gdp,fdi_net_inflows,gdp_current_usd,gdp_per_capita_ppp,government_effectiveness,inflation_consumer_prices,internet_penetration,labor_force,mobile_subscriptions_per100,patent_applications_residents,political_stability,population,rd_expenditure,regulatory_quality,rule_of_law,tertiary_education,unemployment_rate,voice_accountability
BLZ,,2020,,,,,2047284600.0,9638.89513695889,,,64.43589783,,,,,390812.0,,,,25.9421694120047,10.763,
BLZ,,2021,,,,,2428606250.0,11716.3267818656,,,70.65370178,,,,,395346.0,,,,23.6813942822198,10.302,
BLZ,,2022,,,,,2846604350.0,13461.2098451613,,,69.98329926,,,,,402733.0,,,,23.9767727412258,8.682,
BLZ,,2023,,,,,3052362650.0,13729.892058721,,,70.18720245,,,,,411106.0,,,,22.3734089825019,8.278,
BLZ,,2024,,,,,3203631800.0,14346.5188049737,,,80.00582262,,,,,417072.0,,,,24.8098643151325,8.698,
BRA,Brazil,2013,-0.0979596078395844,5.8388500213623,11.7422306467311,75211029129.4,2472819362043.74,15722.3335243701,-0.119030974805355,6.20431066640101,51.04,97945820.0,136.589,4959.0,-0.258553296327591,198478299.0,1.19567,0.146290123462677,-0.0920452028512955,44.3393707275391,7.071,0.417397052049637
BRA,Brazil,2014,-0.366117089986801,5.94848012924194,11.0119428189165,87713983217.24,2456043766032.38,15827.3081625749,-0.175920635461807,6.32904015516139,54.551,98900006.0,140.305,4659.0,-0.070290133357048,200085127.0,1.26971,-0.0282199531793594,-0.0529657602310181,47.1568717956543,6.755,0.471930146217346
BRA,Brazil,2015,-0.457840710878372,6.24105978012085,12.9001914186486,64738153494.44,1802211999456.42,14821.4383175183,-0.255271553993225,9.02990102416136,58.328,100587656.0,127.836,4641.0,-0.331864446401596,201675532.0,1.37093,-0.181910037994385,-0.187332957983017,48.4340400695801,8.538,0.458871006965637
BRA,Brazil,2016,-0.446095585823059,6.314040184021,12.4666790428125,74294627801.19,1795693265999.04,14309.2061488342,-0.249387070536613,8.73914352329393,60.8725,101885554.0,120.101,5200.0,-0.381035059690475,203218114.0,1.28637,-0.189951747655869,-0.201301991939545,48.3333396911621,11.58,0.451975852251053
BRA,Brazil,2017,-0.559814631938934,6.32047986984253,12.5189678705014,68885491315.23,2063514688805.78,14559.0488897884,-0.317140609025955,3.44637335032669,67.4713,103476109.0,108.093,5480.0,-0.479947566986084,204703445.0,1.1175,-0.130978867411613,-0.305428564548492,50.0267486572266,12.792,0.449531525373459
BRA,Brazil,2018,-0.480954378843307,6.08851003646851,14.6349994958796,78183840044.98,1916933708352.71,15463.7426393743,-0.520569622516632,3.66485028376729,70.4343,104554923.0,101.602,4980.0,-0.459598511457443,206107261.0,1.16769,-0.293125450611115,-0.30234295129776,51.1916885375977,12.329,0.376852065324783
BRA,Brazil,2019,-0.40789270401001,5.96346998214722,14.1229191909095,69174411753.45,1873288158838.63,16069.838015161,-0.234114676713943,3.73297621216894,73.9124,106262669.0,97.3747,5464.0,-0.714224636554718,207455459.0,1.21096,-0.121404096484184,-0.224319815635681,52.6240615844727,11.936,0.301444828510284
BRA,Brazil,2020,-0.429083496332169,5.77150011062622,16.4535520099709,38270116307.45,1476107292151.95,16101.6183062954,-0.465709209442139,3.21176803803376,81.3427,100001874.0,98.6456,5280.0,-0.44689092040062,208660842.0,1.14526,-0.111011527478695,-0.231919765472412,54.572811126709,13.697,0.287395060062408
BRA,Brazil,2021,-0.499217957258224,5.4969801902771,19.1094303686964,46440503520.19,1670647464062.96,18075.7060048757,-0.492990374565125,8.30165975585673,80.6899,104085430.0,104.825,4666.0,-0.419879764318466,209550294.0,,-0.121613994240761,-0.301417380571365,56.8306198120117,13.158,0.254508823156357
BRA,Brazil,2022,-0.566354334354401,5.61922979354858,19.6307650034838,75501038733.31,1951923832083.87,19876.8533531396,-0.588259339332581,9.28010608956873,80.5278,106610573.0,101.245,,-0.395036935806274,210306415.0,,-0.220437631011009,-0.257879137992859,60.3906211853027,9.231,0.225268334150314
BRA,Brazil,2023,-0.503643155097961,,17.9693243032658,62750364285.48,2191131869706.02,21175.6186988214,-0.546764314174652,4.59356282283204,84.1506,106356432.0,101.02,,-0.408567786216736,211140729.0,,-0.29647821187973,-0.308802843093872,,7.947,0.382853865623474
BRA,Brazil,2024,,,17.9385794398128,74090786050.19,2185821648943.86,22338.4765640635,,4.36746407652337,84.4635,107871864.0,,,,211998573.0,,,,,6.801,
BRB,,2013,,,,,5667200000.0,19032.4654071373,,,71.80000305,,,,,277665.0,,,,73.1807704972012,11.55,
BRB,,2014,,,,,5620600000.0,18594.9001828335,,,71.92459869,,,,,278348.0,,,,71.2682628742848,12.17,
BRB,,2015,,,,,5698150000.0,19185.5186407924,,,72.04940033,,,,,278990.0,,,,57.2814457564167,9.803,
BRB,,2016,,,,,5674600000.0,19175.570190422,,,71.57299805,,,,,279598.0,,,,52.0533712473342,8.247,
BRB,,2017,,,,,5683150000.0,18436.8050803186,,,71.14849854,,,,,280171.0,,,,51.0106696691866,8.62,
BRB,,2018,,,,,6001950000.0,19777.0593234662,,,70.72650146,,,,,280711.0,,,,45.8751983077737,8.321,
BRB,,2019,,,,,6161850000.0,19971.1185698717,,,70.30709839,,,,,281207.0,,,,48.935497470489,8.41,
BRB,,2020,,,,,5407050000.0,16555.3622145235,,,69.89009857,,,,,281698.0,,,,52.971630831,10.586,
BRB,,2021,,,,,5947550000.0,17682.7314537483,,,69.4756012,,,,,282147.0,,,,54.672,11.015,
BRB,,2022,,,,,6884900000.0,22193.2487125789,,,69.06359863,,,,,282318.0,,,,55.0600902713579,7.261,
BRB,,2023,,,,,7223250000.0,23660.4047512929,,,69.67510223,,,,,282336.0,,,,54.2600399378744,6.54,
BRB,,2024,,,,,7498050000.0,24822.5343309908,,,70.36470032,,,,,282467.0,,,,53.5815662047086,6.448,
CAN,Canada,2013,1.87937796115875,4.5890097618103,30.3319386683867,67027866778.2682,1846597421834.98,44301.0562529133,1.78074109554291,0.938291897815317,85.8,19544962.0,80.3549,4567.0,1.06142175197601,35080992.0,1.70624,1.72989094257355,1.74750757217407,65.7477188110352,7.143,1.45344030857086
CAN,Canada,2014,1.83219265937805,4.84358978271484,31.7365758733408,64174605785.6346,1805749878439.94,45758.1007297304,1.75371766090393,1.90663590717861,87.12,19594831.0,80.7902,4198.0,1.17550384998322,35434066.0,1.71483,1.83872532844543,1.88629722595215,67.1677017211914,7.023,1.41233158111572
CAN,Canada,2015,1.84565019607544,4.7393798828125,31.8499609634443,59986208237.0733,1556508816217.14,44668.0912814303,1.7309353351593,1.12524136094277,90.0,19705946.0,82.7674,4277.0,1.26233685016632,35704498.0,1.69359,1.70605802536011,1.8071414232254,67.2690963745117,6.945,1.46729922294617
CAN,Canada,2016,1.94446551799774,4.81642007827759,31.5025724093362,34201872160.6085,1527994741907.43,46470.6466391109,1.7445410490036,1.42875954701085,91.16,19857477.0,84.5919,4078.0,1.24041163921356,36110803.0,1.72903,1.72741413116455,1.8009147644043,69.2459411621094,7.038,1.44561123847961
CAN,Canada,2017,1.88144600391388,4.95996999740601,31.4544101509781,25357801000.4969,1649265644244.09,48317.3874457163,1.81557297706604,1.59688412852977,92.7014,20155417.0,86.1024,4053.0,1.08968114852905,36545075.0,1.68702,1.87965595722198,1.76343929767609,70.2687072753906,6.426,1.47808432579041
CAN,Canada,2018,1.79020822048187,4.8889799118042,32.3254037264858,42603762048.597,1725329192783.02,49982.5999118346,1.67513394355774,2.26822567248103,94.64,20391340.0,89.0495,4349.0,0.963971078395844,37072620.0,1.7372,1.69941985607147,1.71514165401459,69.3507232666016,5.837,1.50241100788116
CAN,Canada,2019,1.72989678382874,4.77293014526367,32.3526958202565,48942300762.2452,1743725183672.52,50498.9731057448,1.69731068611145,1.94926902411593,91.9129,20799435.0,90.9589,4238.0,0.994933545589447,37618495.0,1.75578,1.71000242233276,1.71977615356445,73.1128768920898,5.69,1.43030834197998
CAN,Canada,2020,1.56571280956268,4.88794994354248,29.4736472349344,29123011879.2997,1655684730000.19,48590.6832121939,1.59831285476685,0.716999632307827,92.3,20505333.0,84.7748,4452.0,1.01318228244781,38028638.0,1.93414,1.5925897359848,1.61910331249237,75.2389068603516,9.657,1.47166883945465
CAN,Canada,2021,1.61626875400543,4.74860000610352,31.1750782983294,60189690111.8854,2022378748423.23,56995.1176781351,1.5614572763443,3.39519318527528,93.9371,21005652.0,87.4056,4710.0,0.962336957454681,38239864.0,1.86431,1.61376404762268,1.59289026260376,79.7657318115234,7.527,1.44535887241364
CAN,Canada,2022,1.65857303142548,4.88021993637085,33.9431906669379,50764048301.0469,2190411080134.32,63944.1050100687,1.56661772727966,6.80280115341613,94.0,21454656.0,91.2387,,0.780681550502777,38935934.0,1.71166,1.67709279060364,1.56462013721466,78.8984985351562,5.279,1.44002974033356
CAN,Canada,2023,1.67150104045868,,33.3498760996793,43897082059.7896,2173339670064.33,64219.3173928637,1.51680326461792,3.87900159788426,93.9564,22189334.0,94.1497,,0.822420537471771,40083484.0,1.70133,1.64471042156219,1.47300565242767,76.2586212158203,5.415,1.4796462059021
CAN,Canada,2024,,,32.4437742363653,63052828220.4018,2243636826633.76,64610.3795171971,,2.38158383281173,,22690597.0,,,,41288599.0,,,,,6.351,
CHE,Switzerland,2013,2.12489438056946,4.91392993927002,72.0682136205549,-24926465856.5785,706234937370.968,61656.4661708516,1.81637847423553,-0.217323155115693,86.34,4653184.0,136.551,1525.0,1.4011402130127,8089346.0,,1.61979234218597,1.79604589939117,56.1812400817871,4.747,1.6280300617218
CHE,Switzerland,2014,2.1475772857666,4.93057012557983,65.3372701216929,21003091521.7733,726537808338.0,63417.0438110319,2.10431861877441,-0.0132025387514939,83.6173,4739164.0,136.138,1480.0,1.40265262126923,8188649.0,,1.80034029483795,1.99025726318359,58.0650596618652,4.826,1.55940091609955
CHE,Switzerland,2015,2.09474182128906,4.99559020996094,63.8289557538988,120722433557.54,694118186379.628,65265.04573356,1.96745336055756,-1.14390867228183,87.4791,4810503.0,135.723,1477.0,1.32649421691895,8282396.0,3.07832,1.72945630550385,1.90928101539612,60.8185615539551,4.801,1.55868053436279
CHE,Switzerland,2016,1.94298648834229,4.98163986206055,66.817725925772,170848654800.932,687895460902.713,67350.7518747757,1.97178089618683,-0.434618664285835,89.1347,4894095.0,134.236,1462.0,1.28985404968262,8373338.0,,1.90037965774536,1.90616285800934,61.1939888000488,4.918,1.53236222267151
CHE,Switzerland,2017,1.94518792629242,5.01765012741089,66.3484902889967,146779212954.995,695200833086.499,68193.5055940262,2.01780319213867,0.533787839825897,89.6861,4927955.0,131.17,1337.0,1.24231648445129,8451840.0,3.07698,1.8755749464035,1.88867199420929,62.4597206115723,4.797,1.5572851896286
CHE,Switzerland,2018,1.96969377994537,4.93008995056152,67.4781861031999,-161796242279.339,725568717468.001,70688.8187491194,1.99707686901093,0.936335464113563,91.8,4963632.0,126.681,1283.0,1.3194819688797,8514329.0,,1.7912358045578,1.88756000995636,64.3533935546875,4.713,1.59282386302948
CHE,Switzerland,2019,1.94492661952972,5.01438999176025,66.9653936798419,22355117767.168,721369112726.724,73732.2353322093,1.91622769832611,0.362886179940614,93.1461,4978225.0,126.921,1369.0,1.31097543239594,8575280.0,3.1968,1.65198791027069,1.86265933513641,66.3093414306641,4.394,1.49553549289703
CHE,Switzerland,2020,2.04542946815491,5.27676010131836,64.0955571587348,-238563810399.583,741999406005.627,72997.8239503282,1.97202301025391,-0.725874933313384,94.3499,4988638.0,127.376,1384.0,1.17624020576477,8638167.0,,1.58489263057709,1.77689027786255,68.0676422119141,4.817,1.53616297245026
CHE,Switzerland,2021,1.95883810520172,5.03708982467651,71.1192329157335,-120778435587.715,815309330986.719,81001.4111206118,1.99079787731171,0.581814168489856,95.5694,5007036.0,123.212,1288.0,1.11537563800812,8704546.0,3.30645,1.72331547737122,1.76798534393311,71.893928527832,5.013,1.54166948795319
CHE,Switzerland,2022,2.00936198234558,4.92419004440308,76.1397677689787,-12414047154.6242,828508926958.393,94421.4576550424,2.04943490028381,2.83502798644463,96.4528,5000225.0,123.971,,1.15974533557892,8777088.0,,1.62011301517487,1.75118839740753,74.1526794433594,4.122,1.62134683132172
CHE,Switzerland,2023,2.02199912071228,,73.3331587674762,-115458607844.803,894424821645.205,95141.5960943632,2.13492703437805,2.13540088016377,97.3444,5095827.0,128.64,,1.07144391536713,8888822.0,,1.72938001155853,1.76172566413879,74.0060882568359,4.043,1.66502690315247
CHE,Switzerland,2024,,,72.1589447667905,-108395568633.839,936564198048.516,96497.6947971323,,1.06234041976595,,5139536.0,,,,9005582.0,,,,,4.343,
CHL,Chile,2013,1.49892818927765,4.54814004898071,32.087463589174,21120756844.018,277395018842.417,22201.0660684337,1.15803158283234,1.7895555398459,58.0,8693613.0,133.778,340.0,0.363742530345917,17687006.0,0.3903,1.48287189006805,1.25513780117035,79.8703384399414,6.361,1.10628616809845
CHL,Chile,2014,1.44073414802551,4.75167989730835,33.0039029664774,25527831848.9546,259560978224.359,22553.6161787372,1.03507494926453,4.71867527854672,61.11,8855370.0,132.56,452.0,0.447516918182373,17864195.0,0.37668,1.48458957672119,1.34870362281799,83.6629791259766,6.761,1.05589711666107
CHL,Chile,2015,1.18245732784271,4.90390014648438,29.1910794903324,17766285629.0926,242450355830.884,22468.3125745547,0.918835580348969,4.34877353217044,76.6296,8996276.0,128.584,443.0,0.424871742725372,18047625.0,0.38296,1.31984269618988,1.21972906589508,86.4181137084961,6.605,1.00456619262695
CHL,Chile,2016,1.02276110649109,5.3664698600769,27.9231581098221,11362832162.4891,249344863928.438,23256.5036042211,0.833843767642975,3.78619355893118,83.5586,9146668.0,127.565,386.0,0.402406215667725,18267221.0,0.37103,1.36390829086304,0.96039354801178,88.8458862304688,6.926,0.995819568634033
CHL,Chile,2017,1.00165581703186,5.43278980255127,28.3313768341631,5237183518.21249,276154259981.097,24295.223766602,0.809455633163452,2.18271846868519,82.3275,9423968.0,124.001,425.0,0.406281590461731,18558868.0,0.35679,1.32549917697906,0.981475472450256,89.921989440918,7.257,1.00058126449585
CHL,Chile,2018,0.958202481269836,5.473060131073,28.5290447397579,7942631935.04913,295857562991.709,25305.0903462611,0.907178461551666,2.43488981353057,84.9,9671888.0,133.27,406.0,0.412769764661789,18893191.0,0.36916,1.30045235157013,0.940260529518127,91.1974792480469,7.623,1.02594089508057
CHL,Chile,2019,0.97893089056015,5.62630987167358,27.8746677570512,13579090978.7595,278285058719.466,25611.7578269458,0.863498628139496,2.55754475703327,85.0176,9843775.0,130.493,438.0,-0.0161215793341398,19197744.0,0.34243,1.15849316120148,0.924216628074646,92.0659713745117,7.493,0.981485605239868
CHL,Chile,2020,1.10613715648651,5.62993001937866,31.3303902428612,11447397288.6176,254042159309.311,25350.8635082972,0.705044686794281,3.04549084804326,87.4593,8906788.0,129.414,372.0,0.0440445058047771,19370624.0,0.33525,0.948647737503052,0.930162131786346,89.1124877929688,10.934,0.99194073677063
CHL,Chile,2021,0.9562668800354,4.99923992156982,31.9927952679237,15176902318.5544,315325547162.072,29089.850459728,0.590294063091278,4.52456838259144,90.2328,9171143.0,136.572,402.0,0.161427184939384,19456334.0,0.36041,0.936240255832672,0.889890670776367,96.2227935791016,9.281,0.957422435283661
CHL,Chile,2022,0.968124032020569,4.89753007888794,35.6066282723137,18771990469.19,301226575540.242,30932.0010873677,0.546218276023865,11.643866711056,93.5377,9670728.0,135.114,,0.13208432495594,19553036.0,,0.978411138057709,0.688454449176788,99.3372802734375,8.249,0.976769387722015
CHL,Chile,2023,0.968603789806366,,30.8110620735322,18377361861.8,335518054097.637,33145.403552025,0.71755576133728,7.58168251407962,94.4574,9991796.0,135.871,,0.13615994155407,19658835.0,,0.925731718540192,0.625093758106232,104.734062194824,9.013,1.01794922351837
CHL,Chile,2024,,,33.7233211746608,12521388616.3117,330267137371.592,36181.156616977,,4.29763891572524,,10223511.0,,,,19764771.0,,,,,8.718,
CHN,China,2013,-0.355887651443481,,24.1633430905854,290928431467.003,9743124247267.24,12228.3736084197,-0.0051206895150244,2.62105001748115,45.8,779251311.0,89.1302,704936.0,-0.543789923191071,1363240000.0,1.99786,-0.331608176231384,-0.52588939666748,32.7191603158803,4.6,-1.63152050971985
CHN,China,2014,-0.337719589471817,,23.0719766947263,268097181064.335,10674533168257.4,12941.5964809146,0.354851633310318,1.92164162788521,47.9,780370287.0,92.6612,801135.0,-0.522584021091461,1371860000.0,2.02243,-0.331334412097931,-0.396053194999695,43.7110051016854,4.63,-1.61678075790405
CHN,China,2015,-0.299921870231628,,20.9390642234326,242489331627.398,11280814787468.9,13463.3331511105,0.417423009872437,1.43702380935655,50.3,781077009.0,92.5401,968252.0,-0.552559673786163,1379860000.0,2.05701,-0.354117453098297,-0.408455699682236,47.1192619330726,4.65,-1.66078317165375
CHN,China,2016,-0.268094301223755,,19.2036507365412,174749584584.05,11456024084962.0,14157.2514988004,0.356383770704269,2.00000182191943,53.2,780932880.0,97.2139,1204981.0,-0.502221345901489,1387790000.0,2.10033,-0.314001739025116,-0.32396873831749,49.309077375597,4.56,-1.5593478679657
CHN,China,2017,-0.291626125574112,,19.3356301657728,166083755721.648,12537559062282.9,15022.4371883124,0.416875630617142,1.59313600071436,54.3,779166682.0,104.073,1245709.0,-0.232558101415634,1396215000.0,2.11603,-0.179426416754723,-0.255178093910217,51.0678812273407,4.47,-1.50353038311005
CHN,China,2018,-0.286848217248917,,18.770519802938,235365050036.341,14147765772963.8,16298.2050619109,0.496678441762924,2.07479039965576,59.2,776868988.0,116.229,1393815.0,-0.298572480678558,1402760000.0,2.14058,-0.22858552634716,-0.186479195952415,53.3987984572814,4.31,-1.45938873291016
CHN,China,2019,-0.312614381313324,,18.0557069597496,187169822364.755,14560167101283.4,17600.8907568493,0.544862508773804,2.89923416358227,64.0809,775928449.0,122.67,1243568.0,-0.259780675172806,1407745000.0,2.24463,-0.304319977760315,-0.261681526899338,56.6050917923292,4.56,-1.62690627574921
CHN,China,2020,-0.0710281431674957,,18.2035821684822,253095616058.58,14996414166715.1,18267.4783455827,0.643971681594849,2.41942189457782,70.0528,760877838.0,120.497,1344817.0,-0.474127858877182,1411100000.0,2.40666,-0.202643379569054,-0.102505102753639,61.6124675996947,5.0,-1.65635871887207
CHN,China,2021,0.0302335843443871,,19.5262422245091,344074977062.48,18201698719564.0,20843.2978347377,0.80791163444519,0.981015135544882,73.0532,781187865.0,121.492,1426644.0,-0.516462862491608,1412360000.0,2.4326,-0.332243531942368,0.0102688856422901,66.8186077597542,4.55,-1.64127457141876
CHN,China,2022,0.0160636715590954,,20.2977316914005,190203789092.51,18316765021690.2,23032.1766271143,0.494212538003922,1.97357555739051,75.6113,770113477.0,124.195,,-0.45127671957016,1412175000.0,2.55518,-0.418417632579803,-0.04217629134655,71.5799465086024,4.98,-1.60137104988098
CHN,China,2023,-0.0053701046854257,4.00127983093262,19.102471716101,51338076801.59,18270356654533.2,25179.1193066383,0.679014027118683,0.234836828893051,90.6,774607590.0,128.247,,-0.513097047805786,1410710000.0,,-0.356507807970047,-0.0401299707591534,74.5933014618366,4.67,-1.50455415248871
CHN,China,2024,,,20.0229166362049,18556141172.84,18743803170827.2,27104.8702677463,,0.218128938439177,92.0,768163717.0,,,,1408975000.0,,,,76.8757843123403,4.59,
CMR,Cameroon,2013,-1.21772301197052,2.6554799079895,23.6391086680292,547404749.757181,33728621180.3231,3238.86829843733,-0.925760507583618,2.05034718001741,10.0,8842713.0,73.1912,,-0.53223729133606,21402376.0,,-0.959768235683441,-1.05831813812256,15.7712802886963,3.686,-1.03697991371155
CMR,Cameroon,2014,-1.17888414859772,2.58396005630493,23.6099755336855,725854540.914876,36386544706.0806,3422.26128158344,-0.81291788816452,1.85489850366777,16.2149,9008472.0,77.24,,-1.05925238132477,22059893.0,,-0.898471713066101,-0.897853672504425,16.7535896301269,3.534,-0.944579899311066
