iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst
SGP,Singapore,East Asia & Pacific,High income,0.0721943229436874,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo,East Asia & Pacific,region,5.0,0.3333333333333333,6,False,False,0.0371106192469597,0.022584944963455242,,
NZL,New Zealand,East Asia & Pacific,High income,0.0943123772740364,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,27.0,17.0,0.3953488372093023,43,False,False,low_performer,False,desempeño bajo relativo,East Asia & Pacific,region,4.0,0.5,6,False,False,0.014992564916610704,0.00046689063310624557,,
AUS,Australia,East Asia & Pacific,High income,0.1093049421906471,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,22.0,22.0,0.5116279069767442,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,1.0,1.0,6,True,False,0.0,-0.014525674283504458,,mejor de su grupo
KOR,South Korea,East Asia & Pacific,High income,0.1008550375699997,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,24.0,20.0,0.46511627906976744,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,2.0,0.8333333333333334,6,False,False,0.008449904620647403,-0.006075769662857056,,
CHN,China,East Asia & Pacific,Upper middle income,0.0574559792876244,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,6.0,0.16666666666666666,6,False,True,0.0518489629030227,0.03732328861951824,,peor de su grupo
JPN,Japan,East Asia & Pacific,High income,0.0952461585402489,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,3.0,0.6666666666666666,6,False,False,0.014058783650398199,-0.00046689063310625945,,
SGP,Singapore,East Asia & Pacific,High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking,East Asia & Pacific,region,,,4,False,False,,,,
NZL,New Zealand,East Asia & Pacific,High income,0.5,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,23.0,8.0,0.27419354838709675,31,False,False,low_performer,False,desempeño bajo relativo,East Asia & Pacific,region,3.0,0.5,4,False,False,0.43000000000000005,0.125,,
AUS,Australia,East Asia & Pacific,High income,0.75,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,5.0,27.0,0.8709677419354839,31,True,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,2.0,0.75,4,False,False,0.18000000000000005,-0.125,,
KOR,South Korea,East Asia & Pacific,High income,0.93,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,1.0,31.0,1.0,31,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,East Asia & Pacific,region,1.0,1.0,4,True,False,0.0,-0.30500000000000005,,mejor de su grupo
CHN,China,East Asia & Pacific,Upper middle income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking,East Asia & Pacific,region,,,4,False,False,,,,
JPN,Japan,East Asia & Pacific,High income,0.48,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,26.0,6.0,0.1935483870967742,31,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,4.0,0.25,4,False,True,0.45000000000000007,0.14500000000000002,,peor de su grupo
SGP,Singapore,East Asia & Pacific,High income,91.08,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,2.0,0.8333333333333334,6,False,False,0.4200000000000017,-13.644999999999996,,
NZL,New Zealand,East Asia & Pacific,High income,48.63,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,43.0,1.0,0.023255813953488372,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,6.0,0.16666666666666666,6,False,True,42.87,28.805,,peor de su grupo
AUS,Australia,East Asia & Pacific,High income,81.3,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,32.0,12.0,0.27906976744186046,43,False,False,low_performer,False,desempeño bajo relativo,East Asia & Pacific,region,3.0,0.6666666666666666,6,False,False,10.200000000000003,-3.864999999999995,,
KOR,South Korea,East Asia & Pacific,High income,91.5,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,1.0,1.0,6,True,False,0.0,-14.064999999999998,,mejor de su grupo
CHN,China,East Asia & Pacific,Upper middle income,56.39,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,5.0,0.3333333333333333,6,False,False,35.11,21.045,,
JPN,Japan,East Asia & Pacific,High income,73.57,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,37.0,7.0,0.16279069767441862,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,4.0,0.5,6,False,False,17.930000000000007,3.865000000000009,,
SGP,Singapore,East Asia & Pacific,High income,89.90285165,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,21.0,23.0,0.5348837209302325,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,5.0,0.3333333333333333,6,False,False,6.281452649999991,1.1715200299999964,,
NZL,New Zealand,East Asia & Pacific,High income,94.25134308,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,8.0,36.0,0.8372093023255814,43,False,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,2.0,0.8333333333333334,6,False,False,1.9329612199999957,-3.1769713999999993,,
AUS,Australia,East Asia & Pacific,High income,96.1843043,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,6.0,38.0,0.8837209302325582,43,False,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,1.0,6,True,False,0.0,-5.109932619999995,,mejor de su grupo
KOR,South Korea,East Asia & Pacific,High income,89.90837904,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,20.0,24.0,0.5581395348837209,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,4.0,0.5,6,False,False,6.275925259999994,1.165992639999999,,
CHN,China,East Asia & Pacific,Upper middle income,68.96736759,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,6.0,0.16666666666666666,6,False,True,27.21693671,22.107004090000004,,peor de su grupo
JPN,Japan,East Asia & Pacific,High income,92.24036432,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,13.0,31.0,0.7209302325581395,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,3.0,0.6666666666666666,6,False,False,3.943939979999996,-1.165992639999999,,
SGP,Singapore,East Asia & Pacific,High income,93.92,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,East Asia & Pacific,region,1.0,1.0,6,True,False,0.0,-17.989999999999995,,mejor de su grupo
NZL,New Zealand,East Asia & Pacific,High income,80.0,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,13.0,31.0,0.7209302325581395,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,3.0,0.6666666666666666,6,False,False,13.920000000000002,-4.069999999999993,,
AUS,Australia,East Asia & Pacific,High income,84.03,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,10.0,34.0,0.7906976744186046,43,False,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,2.0,0.8333333333333334,6,False,False,9.89,-8.099999999999994,,
KOR,South Korea,East Asia & Pacific,High income,66.96,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,5.0,0.3333333333333333,6,False,False,26.960000000000008,8.970000000000013,,
CHN,China,East Asia & Pacific,Upper middle income,41.65,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,40.0,4.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,6.0,0.16666666666666666,6,False,True,52.27,34.28000000000001,,peor de su grupo
JPN,Japan,East Asia & Pacific,High income,71.86,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,4.0,0.5,6,False,False,22.060000000000002,4.070000000000007,,
SGP,Singapore,East Asia & Pacific,High income,100.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,1.0,29.0,0.8372093023255814,43,True,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,0.6666666666666666,6,True,False,0.0,0.0,,mejor de su grupo
NZL,New Zealand,East Asia & Pacific,High income,100.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,1.0,29.0,0.8372093023255814,43,True,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,0.6666666666666666,6,True,False,0.0,0.0,,mejor de su grupo
AUS,Australia,East Asia & Pacific,High income,100.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,1.0,29.0,0.8372093023255814,43,True,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,0.6666666666666666,6,True,False,0.0,0.0,,mejor de su grupo
KOR,South Korea,East Asia & Pacific,High income,100.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,1.0,29.0,0.8372093023255814,43,True,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,0.6666666666666666,6,True,False,0.0,0.0,,mejor de su grupo
CHN,China,East Asia & Pacific,Upper middle income,50.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,16.0,3.0,0.36046511627906974,43,False,True,low_performer,False,desempeño bajo relativo,East Asia & Pacific,region,6.0,0.16666666666666666,6,False,True,50.0,50.0,,peor de su grupo
JPN,Japan,East Asia & Pacific,High income,100.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,1.0,29.0,0.8372093023255814,43,True,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,0.6666666666666666,6,True,False,0.0,0.0,,mejor de su grupo
SGP,Singapore,East Asia & Pacific,High income,92.5,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,7.0,37.0,0.8604651162790697,43,False,False,high_performer,False,desempeño alto relativo,East Asia & Pacific,region,1.0,1.0,6,True,False,0.0,-16.53,,mejor de su grupo
NZL,New Zealand,East Asia & Pacific,High income,64.32,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,39.0,5.0,0.11627906976744186,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,5.0,0.3333333333333333,6,False,False,28.180000000000007,11.650000000000006,,
AUS,Australia,East Asia & Pacific,High income,82.67,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,13.0,31.0,0.7209302325581395,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,2.0,0.8333333333333334,6,False,False,9.829999999999998,-6.700000000000003,,
KOR,South Korea,East Asia & Pacific,High income,79.23,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,17.0,27.0,0.627906976744186,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,3.0,0.6666666666666666,6,False,False,13.269999999999996,-3.260000000000005,,
CHN,China,East Asia & Pacific,Upper middle income,49.02,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,East Asia & Pacific,region,6.0,0.16666666666666666,6,False,True,43.48,26.949999999999996,,peor de su grupo
JPN,Japan,East Asia & Pacific,High income,72.71,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo,East Asia & Pacific,region,4.0,0.5,6,False,False,19.790000000000006,3.260000000000005,,
NOR,Norway,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
IRL,Ireland,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
FRA,France,Europe & Central Asia,High income,16.99916163,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,8.0,32.0,0.7906976744186046,43,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,3.0,0.8863636363636364,22,False,False,26.94303372,-16.99916163,,
ESP,Spain,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
GBR,United Kingdom,Europe & Central Asia,High income,43.94219535,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,3.0,41.0,0.9534883720930233,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,1.0,1.0,22,True,False,0.0,-43.94219535,,mejor de su grupo
BEL,Belgium,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
CHE,Switzerland,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
SWE,Sweden,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
AUT,Austria,Europe & Central Asia,High income,0.0,Q1,Inversión,oxford_ind_ai_unicorns_log,oxford_ind_ai_unicorns_log,observed_or_score,13.0,1.0,0.37209302325581395,43,False,True,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,5.0,0.4318181818181818,22,False,False,43.94219535,0.0,,
