iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short
SGP,Singapore,East Asia & Pacific,High income,92.5,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,7.0,37.0,0.8604651162790697,43,False,False,high_performer,False,desempeño alto relativo
NOR,Norway,Europe & Central Asia,High income,84.17,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,10.0,34.0,0.7906976744186046,43,False,False,high_performer,False,desempeño alto relativo
IRL,Ireland,Europe & Central Asia,High income,74.12,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,23.0,21.0,0.4883720930232558,43,False,False,middle_performer,False,desempeño intermedio relativo
FRA,France,Europe & Central Asia,High income,97.18,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,3.0,41.0,0.9534883720930233,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
ESP,Spain,Europe & Central Asia,High income,78.21,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,21.0,23.0,0.5348837209302325,43,False,False,middle_performer,False,desempeño intermedio relativo
NZL,New Zealand,East Asia & Pacific,High income,64.32,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,39.0,5.0,0.11627906976744186,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,94.01,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,5.0,39.0,0.9069767441860465,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
GBR,United Kingdom,Europe & Central Asia,High income,68.93,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,36.0,8.0,0.18604651162790697,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,62.82,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,40.0,4.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
AUS,Australia,East Asia & Pacific,High income,82.67,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,13.0,31.0,0.7209302325581395,43,False,False,middle_performer,False,desempeño intermedio relativo
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,70.61,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,32.0,12.0,0.27906976744186046,43,False,False,low_performer,False,desempeño bajo relativo
BEL,Belgium,Europe & Central Asia,High income,72.0,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,27.0,17.0,0.3953488372093023,43,False,False,low_performer,False,desempeño bajo relativo
CAN,Canada,North America,High income,78.6,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,20.0,24.0,0.5581395348837209,43,False,False,middle_performer,False,desempeño intermedio relativo
CHE,Switzerland,Europe & Central Asia,High income,73.93,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,24.0,20.0,0.46511627906976744,43,False,False,middle_performer,False,desempeño intermedio relativo
SWE,Sweden,Europe & Central Asia,High income,73.81,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,25.0,19.0,0.4418604651162791,43,False,False,middle_performer,False,desempeño intermedio relativo
AUT,Austria,Europe & Central Asia,High income,81.6,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,16.0,28.0,0.6511627906976745,43,False,False,middle_performer,False,desempeño intermedio relativo
KOR,South Korea,East Asia & Pacific,High income,79.23,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,17.0,27.0,0.627906976744186,43,False,False,middle_performer,False,desempeño intermedio relativo
HUN,Hungary,Europe & Central Asia,High income,82.61,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,14.0,30.0,0.6976744186046512,43,False,False,middle_performer,False,desempeño intermedio relativo
DNK,Denmark,Europe & Central Asia,High income,85.26,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,9.0,35.0,0.813953488372093,43,False,False,high_performer,False,desempeño alto relativo
DEU,Germany,Europe & Central Asia,High income,82.89,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,12.0,32.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
POL,Poland,Europe & Central Asia,High income,74.84,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,22.0,22.0,0.5116279069767442,43,False,False,middle_performer,False,desempeño intermedio relativo
TWN,Taiwan,,,69.45,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,34.0,10.0,0.23255813953488372,43,False,False,low_performer,False,desempeño bajo relativo
CZE,Czech Republic,Europe & Central Asia,High income,69.33,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo
ITA,Italy,Europe & Central Asia,High income,70.24,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,33.0,11.0,0.2558139534883721,43,False,False,low_performer,False,desempeño bajo relativo
BGR,Bulgaria,Europe & Central Asia,High income,64.66,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,38.0,6.0,0.13953488372093023,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
FIN,Finland,Europe & Central Asia,High income,81.77,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,15.0,29.0,0.6744186046511628,43,False,False,middle_performer,False,desempeño intermedio relativo
CRI,Costa Rica,Latin America & Caribbean ,High income,42.61,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,43.0,1.0,0.023255813953488372,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
CHL,Chile,Latin America & Caribbean ,High income,70.76,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,30.0,14.0,0.32558139534883723,43,False,False,low_performer,False,desempeño bajo relativo
USA,United States,North America,High income,92.87,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,6.0,38.0,0.8837209302325582,43,False,False,high_performer,False,desempeño alto relativo
CHN,China,East Asia & Pacific,Upper middle income,49.02,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
IND,India,South Asia,Lower middle income,79.07,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo
JPN,Japan,East Asia & Pacific,High income,72.71,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo
EST,Estonia,Europe & Central Asia,High income,99.63,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,1.0,43.0,1.0,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
ARG,Argentina,Latin America & Caribbean ,Upper middle income,71.06,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,29.0,15.0,0.3488372093023256,43,False,False,low_performer,False,desempeño bajo relativo
BRA,Brazil,Latin America & Caribbean ,Upper middle income,94.78,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
COL,Colombia,Latin America & Caribbean ,Upper middle income,70.7,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,31.0,13.0,0.3023255813953488,43,False,False,low_performer,False,desempeño bajo relativo
MEX,Mexico,Latin America & Caribbean ,Upper middle income,66.11,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,37.0,7.0,0.16279069767441862,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
PER,Peru,Latin America & Caribbean ,Upper middle income,90.4,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,8.0,36.0,0.8372093023255814,43,False,False,high_performer,False,desempeño alto relativo
URY,Uruguay,Latin America & Caribbean ,High income,83.22,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,11.0,33.0,0.7674418604651163,43,False,False,high_performer,False,desempeño alto relativo
GRC,Greece,Europe & Central Asia,High income,78.76,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo
ROU,Romania,Europe & Central Asia,High income,55.66,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
HRV,Croatia,Europe & Central Asia,High income,71.67,Q6,Sector público,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,28.0,16.0,0.37209302325581395,43,False,False,low_performer,False,desempeño bajo relativo
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,97.91,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
SGP,Singapore,East Asia & Pacific,High income,91.08,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo
NOR,Norway,Europe & Central Asia,High income,97.79,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,6.0,38.0,0.8837209302325582,43,False,False,high_performer,False,desempeño alto relativo
IRL,Ireland,Europe & Central Asia,High income,96.92,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,9.0,35.0,0.813953488372093,43,False,False,high_performer,False,desempeño alto relativo
FRA,France,Europe & Central Asia,High income,96.1,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,11.0,33.0,0.7674418604651163,43,False,False,high_performer,False,desempeño alto relativo
ESP,Spain,Europe & Central Asia,High income,89.14,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,21.0,23.0,0.5348837209302325,43,False,False,middle_performer,False,desempeño intermedio relativo
NZL,New Zealand,East Asia & Pacific,High income,48.63,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,43.0,1.0,0.023255813953488372,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,98.03,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,3.0,41.0,0.9534883720930233,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
GBR,United Kingdom,Europe & Central Asia,High income,52.84,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,73.14,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,38.0,6.0,0.13953488372093023,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
AUS,Australia,East Asia & Pacific,High income,81.3,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,32.0,12.0,0.27906976744186046,43,False,False,low_performer,False,desempeño bajo relativo
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,75.35,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo
BEL,Belgium,Europe & Central Asia,High income,84.56,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,29.0,15.0,0.3488372093023256,43,False,False,low_performer,False,desempeño bajo relativo
CAN,Canada,North America,High income,79.63,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,33.0,11.0,0.2558139534883721,43,False,False,low_performer,False,desempeño bajo relativo
CHE,Switzerland,Europe & Central Asia,High income,75.02,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,36.0,8.0,0.18604651162790697,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
SWE,Sweden,Europe & Central Asia,High income,97.09,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,8.0,36.0,0.8372093023255814,43,False,False,high_performer,False,desempeño alto relativo
AUT,Austria,Europe & Central Asia,High income,95.96,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,12.0,32.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
KOR,South Korea,East Asia & Pacific,High income,91.5,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo
HUN,Hungary,Europe & Central Asia,High income,84.36,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,30.0,14.0,0.32558139534883723,43,False,False,low_performer,False,desempeño bajo relativo
DNK,Denmark,Europe & Central Asia,High income,99.98,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,1.0,43.0,1.0,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
DEU,Germany,Europe & Central Asia,High income,85.6,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,27.0,17.0,0.3953488372093023,43,False,False,low_performer,False,desempeño bajo relativo
POL,Poland,Europe & Central Asia,High income,95.09,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,14.0,30.0,0.6976744186046512,43,False,False,middle_performer,False,desempeño intermedio relativo
TWN,Taiwan,,,61.74,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,40.0,4.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
CZE,Czech Republic,Europe & Central Asia,High income,92.52,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,17.0,27.0,0.627906976744186,43,False,False,middle_performer,False,desempeño intermedio relativo
