STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,ACTIVITY,Economic activity,POL_CAT,Policy category,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observational value,DECIMALS,Decimals,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HRV,Croatia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KHM,Cambodia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BDI,Burundi,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BWA,Botswana,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BIH,Bosnia and Herzegovina,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARM,Armenia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ALB,Albania,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BWA,Botswana,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BIH,Bosnia and Herzegovina,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARM,Armenia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ALB,Albania,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GBR,United Kingdom,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWE,Sweden,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SVK,Slovak Republic,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MEX,Mexico,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LVA,Latvia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ISL,Iceland,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CZE,Czechia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2022,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BEL,Belgium,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CZE,Czechia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ISL,Iceland,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LVA,Latvia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MEX,Mexico,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SVK,Slovak Republic,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWE,Sweden,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GBR,United Kingdom,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ALB,Albania,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARM,Armenia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BIH,Bosnia and Herzegovina,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BWA,Botswana,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BDI,Burundi,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KHM,Cambodia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HRV,Croatia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GEO,Georgia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,XKV,Kosovo,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LAO,Lao People’s Democratic Republic,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LSO,Lesotho,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MWI,Malawi,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MNG,Mongolia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MNE,Montenegro,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MMR,Myanmar,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MKD,North Macedonia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ROU,Romania,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,RWA,Rwanda,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SYC,Seychelles,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SSD,South Sudan,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UGA,Uganda,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UKR,Ukraine,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UZB,Uzbekistan,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2018,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UZB,Uzbekistan,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UKR,Ukraine,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2023,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,DEU,Germany,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,FIN,Finland,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,EST,Estonia,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,DNK,Denmark,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CZE,Czechia,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CRI,Costa Rica,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,COL,Colombia,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CHL,Chile,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BEL,Belgium,_T,Total - All activities,CLAS1_2,Screening and approval,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BEL,Belgium,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CZE,Czechia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ISL,Iceland,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LVA,Latvia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MEX,Mexico,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SVK,Slovak Republic,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWE,Sweden,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GBR,United Kingdom,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ALB,Albania,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARM,Armenia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BIH,Bosnia and Herzegovina,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BWA,Botswana,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BDI,Burundi,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KHM,Cambodia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HRV,Croatia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GEO,Georgia,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,XKV,Kosovo,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LAO,Lao People’s Democratic Republic,_T,Total - All activities,CLAS1_3,Restrictions on key foreign personnel,RR,Regulatory restrictiveness,IX,Index,2024,,0,,5,Five,0,Units,A,Normal value
