ISO3,ECONOMY_NAME,NUM,NAME,DATAYR,VALUE_SCREEN,SCORE,RANK,SW_OVERALL,SW_INCGRP,OUTDATED,DMC,YEAR,ARCHIVO
IND,India,IN.2.1.4,"PISA scales in reading, maths and science",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.1.5,"Pupil-teacher ratio, secondary",2022,20.8264408697692,62.339540685933,101,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.2,Tertiary education,,,30.4858886062638,65,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.2.1,"Tertiary enrolment, % gross",2022,32.0711955332462,18.9059759845549,85,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.2.2,"Graduates in science and engineering, %",2021,34.0015487670898,72.4768046068508,11,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.2.3,"Tertiary inbound mobility, %",2021,0.123580001294612,0.0748852273858548,110,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.3,Research and development (R&D),,,33.2191296868669,32,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.3.1,"Researchers, FTE/mn pop.",2020,262.26293,2.57985091577313,81,W,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.3.2,"Gross expenditure on R&D, % GDP",2020,0.64731,11.4867548066847,54,,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.3.3,"Global corporate R&D investors, top 3, mn US$",2022,1384.30863341136,70.6167350445977,13,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.2.3.4,"QS university ranking, top 3",2022,47.5666666666666,48.193177980412,22,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3,Infrastructure,,,34.3156590748403,84,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.1,Information and communication technologies (ICTs),,,60.1779149905992,82,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.1.1,ICT access,2021,7.09878480327077,56.2418546290033,101,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.1.2,ICT use,2021,4.61142604508236,49.1638079098273,103,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.1.3,Government's online service,2022,0.7934,77.1662245800176,42,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.1.4,E-participation,2022,0.5909,58.1397728435485,61,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.2,General infrastructure,,,33.0897762487598,46,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.2.1,"Electricity output, GWh/mn pop.",2021,1184.98588713005,5.91879735908878,93,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.2.2,Logistics performance,2023,3.4,59.090909090909,37,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.2.3,"Gross capital formation, % GDP",2022,32.821,34.2596222962817,16,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.3,Ecological sustainability,,,9.67928598516192,128,W,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.3.1,GDP/unit of energy use,2020,9.789,22.3103256576059,71,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.3.2,Environmental performance,2022,18.9,0,131,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.3.3.3,ISO 14001 environment/bn PPP$ GDP,2021,0.916070284114225,6.72753229787978,67,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4,Market sophistication,,,52.8700351695177,20,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.1,Credit,,,34.0204767202756,56,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.1.1,Finance for startups and scaleups,2022,5.89969444444444,78.6063547839552,9,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,54.6516830043073,19.4230324549704,67,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.1.3,"Loans from microfinance institutions, % GDP",2021,0.344593264965895,4.03204292190123,42,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.2,Investment,,,38.6422563969677,17,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.2.1,"Market capitalization, % GDP",2020,87.4989492287144,32.8603276809545,19,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.2.2,"Venture capital (VC) investors, deals/bn PPP$ GDP",2022,0.113142725749058,7.37092308277651,39,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.2.3,"VC recipients, deals/bn PPP$ GDP",2022,0.112584531711,30.5619400613791,24,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.2.4,"VC received, value, % GDP",2022,0.00749684560918559,83.7758347627608,6,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.3,"Trade, diversification, and market scale",,,85.9473723913099,9,S,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,6.19,59.9611901681759,97,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.3.2,Domestic industry diversification,2019,0.095158933,97.8809270057539,10,S,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.4.3.3,"Domestic market scale, bn PPP$",2022,11665.49,100,1,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5,Business sophistication,,,29.5782037278388,57,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.1,Knowledge workers,,,24.4348131242886,81,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.1.1,"Knowledge-intensive employment, %",2022,12.9611882896732,16.6361564721706,99,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.1.2,"Firms offering formal training, %",2014,35.9,42.7272727272727,43,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.1.3,"GERD performed by business, % GDP",2020,0.23632,4.6562797222284,50,,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.1.4,"GERD financed by business, %",2020,40.55734,50.1701331809987,41,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.1.5,"Females employed w/advanced degrees, %",2022,2.59655914486473,7.98422351877241,106,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.2,Innovation linkages,,,23.3596005410957,59,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.2.1,University-industry R&D collaboration,2022,3.7508928748019,44.4246051757576,66,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.2.2,State of cluster development,2022,3.52473076862124,28.3440021654693,98,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.2.3,"GERD financed by abroad, % GDP",,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2022,0.0498126063042364,17.4270659228386,28,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.2.5,Patent families/bn PPP$ GDP,2019,0.163128318267757,3.2427289003172,46,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.3,Knowledge absorption,,,40.940197518132,41,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.3.1,"Intellectual property payments, % total trade",2021,1.36992581441844,34.1391321860073,25,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.3.2,"High-tech imports, % total trade",2021,10.0045777385267,28.0296019475632,37,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.3.3,"ICT services imports, % total trade",2021,2.11732425710814,43.0373502582125,32,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.3.4,"FDI net inflows, % GDP",2021,1.86940173014123,62.7405897600497,77,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,IN.5.3.5,"Research talent, % in businesses",2020,30.6730142239807,36.7543134388275,43,,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT,Innovation outputs,,,34.9825190030592,35,,S,,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6,Knowledge and technology outputs,,,39.6733880646087,22,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.1,Knowledge creation,,,23.6175773562734,44,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2021,2.5768278167518,29.3844896439429,28,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2022,0.224422711578411,5.65714888094011,43,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,,,,,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2022,8.93087523314502,16.6351261033269,81,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.1.5,Citable documents H-index,2022,812,42.7935447968836,20,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.2,Knowledge impact,,,53.2854176684574,9,S,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.2.1,"Labor productivity growth, %",2022,1.59345852730513,59.3095372078284,43,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.2.2,"Unicorn valuation, % GDP",2023,5.03929646155171,88.2558667939876,9,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.2.3,"Software spending, % GDP",2022,0.24926939804013,23.3504741517939,56,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.2.4,"High-tech manufacturing, %",2019,34.2285195,42.2257925202197,35,,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.3,Knowledge diffusion,,,42.1171691690953,29,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.3.1,"Intellectual property receipts, % total trade",2021,0.178239714366141,4.89285172104347,45,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.3.2,Production and export complexity,2020,0.416269,61.2450292481011,46,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.3.3,"High-tech exports, % total trade",2021,4.03859057361583,42.0464917415341,41,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.3.4,"ICT services exports, % total trade",2021,12.0695617571443,92.979398774118,5,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.6.3.5,ISO 9001 quality/bn PPP$ GDP,2021,3.61042350249044,9.4220743606799,69,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7,Creative outputs,,,30.2916499415096,49,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.1,Intangible assets,,,42.2067972388023,38,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.1.1,"Intangible asset intensity, top 15, %",2022,78.6252923252311,92.7525207713953,8,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.1.2,Trademarks by origin/bn PPP$ GDP,2021,42.7309803335268,27.8817299014699,54,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.1.3,"Global brand value, top 5,000, % GDP",2023,5.52030938814674,20.0304118109813,31,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.1.4,Industrial designs by origin/bn PPP$ GDP,2021,1.71647909200541,28.1625264713629,47,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.2,Creative goods and services,,,16.931415659021,56,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.2.1,"Cultural and creative services exports, % total trade",2021,1.67350642951426,33.9953001393293,18,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.2.2,National feature films/mn pop. 15-69,2021,1.83749630156491,11.565920813434,49,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.2.3,Entertainment and media market/th pop. 15-69,2022,0.0426699781632313,0.705122061097021,55,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.2.4,"Creative goods exports, % total trade",2021,1.83071805353289,21.4593196222236,27,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.3,Online creativity,,,19.8215896294128,66,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.3.1,Generic top-level domains (TLDs)/th pop. 15-69,2022,2.71202280306125,1.01797186786014,99,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.3.2,Country-code TLDs/th pop. 15-69,2022,2.74851785996507,0.804190972999777,96,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.3.3,GitHub commits/mn pop. 15-69,2022,230077.340492066,3.90095775979557,78,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IND,India,OUT.7.3.4,Mobile app creation/bn PPP$ GDP,2022,633913.268046448,73.5632379169956,36,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,,Global Innovation Index,,,30.2953940677684,61,,S,,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN,Innovation inputs,,,36.8706124792943,64,,S,,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1,Institutions,,,48.7238237942687,70,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.1,Institutional environment,,,46.5199939875234,63,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.1.1,Operational stability for businesses,2022,2.34999999999999,45.8333333333333,78,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.1.2,Government effectiveness,2021,0.37900728,47.2066546417134,49,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.2,Regulatory environment,,,21.4586266076779,129,W,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.2.1,Regulatory quality,2021,0.29816204,49.8383723844973,56,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.2.2,Rule of law,2021,-0.22478074,33.1358451072215,74,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.2.3,Cost of redundancy dismissal,2020,57.77778,1.43014446949638,129,W,W,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.3,Business environment,,,78.192850787605,11,S,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.3.1,Policies for doing business,2022,5.12380842105263,72.7687435812789,24,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.1.3.2,Entrepreneurship policies and culture,2022,6.14558961640211,83.6169579939311,5,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2,Human capital and research,,,25.7689091598059,85,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.1,Education,,,34.3153617669836,113,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.1.1,"Expenditure on education, % GDP",2019,2.84209986461803,14.925860960489,109,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.1.2,"Government funding/pupil, secondary, % GDP/cap",2015,10.5510196685791,11.2619397588944,90,W,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.1.3,"School life expectancy, years",2018,13.6069803237915,49.1555063926034,74,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.1.4,"PISA scales in reading, maths and science",2018,381.901189598619,19.5103185852537,72,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.1.5,"Pupil-teacher ratio, secondary",2018,15.2071021460381,76.7231831376774,78,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.2,Tertiary education,,,17.3784416544145,95,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.2.1,"Tertiary enrolment, % gross",2018,36.3110389709472,21.8000152447828,81,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.2.2,"Graduates in science and engineering, %",2018,19.4186992645263,30.3353097184606,79,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.2.3,"Tertiary inbound mobility, %",2018,0.0955199971795082,0,111,W,W,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.3,Research and development (R&D),,,25.6129240580197,39,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.3.1,"Researchers, FTE/mn pop.",2020,395.66628,3.96566793221544,75,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.3.2,"Gross expenditure on R&D, % GDP",2020,0.28077,4.87833707243966,79,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.3.3,"Global corporate R&D investors, top 3, mn US$",2022,241.9210047001,53.6212001771029,28,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.2.3.4,"QS university ranking, top 3",2022,39.4666666666666,39.9864910503208,32,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3,Infrastructure,,,39.2113149098476,69,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.1,Information and communication technologies (ICTs),,,73.898174434322,54,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.1.1,ICT access,2021,8.98873895897221,84.9144717129846,49,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.1.2,ICT use,2021,6.00955139024137,65.7870160711882,80,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.1.3,Government's online service,2022,0.7644,73.9610963748894,51,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.1.4,E-participation,2022,0.7159,70.9301135782257,37,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.2,General infrastructure,,,25.5319813237549,71,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.2.1,"Electricity output, GWh/mn pop.",2021,1118.35201655799,5.57837759984627,95,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.2.2,Logistics performance,2023,3,40.9090909090909,60,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.2.3,"Gross capital formation, % GDP",2022,30.28,30.1084754623276,24,S,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.3,Ecological sustainability,,,18.2037889714661,88,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.3.1,GDP/unit of energy use,2020,13.543,33.2943207420194,34,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.3.2,Environmental performance,2022,28.2,15.7627118644067,122,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.3.3.3,ISO 14001 environment/bn PPP$ GDP,2021,0.767470898776561,5.55433430797206,74,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4,Market sophistication,,,45.040491443903,37,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.1,Credit,,,31.1741970550892,63,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.1.1,Finance for startups and scaleups,2022,5.98312499999999,80.3951639319853,8,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.1.2,"Domestic credit to private sector, % GDP",2020,38.6924299386223,13.1273695811127,84,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.1.3,"Loans from microfinance institutions, % GDP",2021,4.9271671256104e-06,5.76521695390885e-05,58,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.2,Investment,,,13.8071963954747,48,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.2.1,"Market capitalization, % GDP",2020,46.7745621015437,17.5265886356207,38,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.2.2,"Venture capital (VC) investors, deals/bn PPP$ GDP",2022,0.0329666072828572,2.01481957649178,71,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.2.3,"VC recipients, deals/bn PPP$ GDP",2022,0.0326038746473968,8.50466405642017,59,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.2.4,"VC received, value, % GDP",2022,0.00243249864983315,27.1827133133663,30,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.3,"Trade, diversification, and market scale",,,90.1400808811451,5,S,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.3.1,"Applied tariff rate, weighted avg., %",2020,2.04,86.8046571798188,62,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.3.2,Domestic industry diversification,2019,0.100793838,97.0965461927859,16,S,S,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.4.3.3,"Domestic market scale, bn PPP$",2022,4023.5,86.5190392708306,7,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5,Business sophistication,,,25.6085230886464,77,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.1,Knowledge workers,,,8.71359544113812,125,W,W,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.1.1,"Knowledge-intensive employment, %",2022,10.8663979643746,13.2236476210864,105,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.1.2,"Firms offering formal training, %",2015,7.7,0,97,W,W,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.1.3,"GERD performed by business, % GDP",2018,0.01661,0.30942712368968,82,W,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.1.4,"GERD financed by business, %",2018,7.96831,9.85693770665147,78,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.1.5,"Females employed w/advanced degrees, %",2022,6.33278091126131,20.177964754263,89,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.2,Innovation linkages,,,35.247541858846,35,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.2.1,University-industry R&D collaboration,2022,5.20350368421053,87.3578203367524,5,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.2.2,State of cluster development,2022,5.17605210526316,86.4880538156242,5,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.2.3,"GERD financed by abroad, % GDP",2018,0.00015854712147029,0.0260047604281076,93,W,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.2.4,Joint venture/strategic alliance deals/bn PPP$ GDP,2022,0.00686255660819498,2.28229698971202,111,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.2.5,Patent families/bn PPP$ GDP,2019,0.00420222045328751,0.0835333917132204,91,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.3,Knowledge absorption,,,32.8644319659552,70,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.3.1,"Intellectual property payments, % total trade",2021,0.856845829992612,21.352961412414,46,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.3.2,"High-tech imports, % total trade",2021,10.4174530335961,29.4221189719461,31,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.3.3,"ICT services imports, % total trade",2021,2.0646990423729,41.9598699047988,35,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.3.4,"FDI net inflows, % GDP",2021,1.94853761931787,62.8583875895389,72,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,IN.5.3.5,"Research talent, % in businesses",2018,7.51361,8.72882195107827,63,,,1,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT,Innovation outputs,,,23.7201756562425,63,,,,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6,Knowledge and technology outputs,,,23.6834820094887,61,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.1,Knowledge creation,,,9.45984275633962,82,,,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.1.1,Patents by origin/bn PPP$ GDP,2021,0.391727017022599,7.5915042329776,85,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.1.2,PCT patents by origin/bn PPP$ GDP,2022,0.00223685790061938,0.0563857288788247,100,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.1.3,Utility models by origin/bn PPP$ GDP,2021,0.893373139752328,22.5524166426301,23,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.1.4,Scientific and technical articles/bn PPP$ GDP,2022,1.73157655484614,2.29645865189162,126,W,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.1.5,Citable documents H-index,2022,309,14.8024485253199,57,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.2,Knowledge impact,,,41.3549777513647,28,,S,,0,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.2.1,"Labor productivity growth, %",2022,1.28971943574246,56.5181889106839,54,,,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.2.2,"Unicorn valuation, % GDP",2023,2.09767095874292,36.7376220321488,19,S,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
IDN,Indonesia,OUT.6.2.3,"Software spending, % GDP",2022,0.378331589043888,35.7355394860552,25,,S,0,,2023,wipo-pub-2000-2023-tech1.xlsx
